26548505,1
26548505,286
26548505,200
26548505,531
26548505,371
5587482,1
5587482,286
5587482,2388
23453287,1
23453287,2096
23453287,269
23453287,960
23453287,2393
10766492,1
10766492,34
10766492,31
10766492,23
23773024,1
23773024,2399
23773024,269
23773024,857
25229124,1
25229124,590
25229124,269
25229124,2405
25229124,973
27005861,1
27005861,269
27005861,973
27005861,2410
27005861,2411
30142056,1
30142056,34
30142056,582
30142056,480
30142056,2416
32514410,1
32514410,2418
32514410,2419
32514410,2420
51221777,1
51221777,104
51221777,371
51221777,2424
154577,1
154577,170
154577,542
154577,139
154577,262
3626752,1
3626752,24
7485670,1
7485670,944
27644361,1
27644361,393
27644361,269
27644361,364
27644361,731
2010284,1
2010284,590
3826905,1
3826905,34
3826905,596
3826905,595
61023968,1
61023968,34
61023968,348
61023968,2157
63150,1
63150,15
63150,1154
11547458,1
11547458,186
11547458,110
11547458,627
22842743,1
22842743,242
22842743,2458
1536054,1
976441,1
976441,300
976441,1164
609860,1
609860,123
1694751,1
1694751,30
1694751,166
1694751,1291
11001720,1
11001720,30
4439595,1
4439595,30
541912,1
541912,630
541912,1334
52502189,1
52502189,576
52502189,281
52502189,283
2954372,1
9863742,1
9863742,406
138948,1
138948,1299
138948,1708
138948,619
138948,2084
13592236,1
13592236,255
13592236,2490
13592236,2491
299495,1
299495,2493
299495,1350
299495,2495
2839321,1
2839321,1299
2839321,1277
2411270,1
2411270,170
2411270,2501
14295469,1
14295469,34
14295469,47
64036,1
64036,160
64036,507
70216,1
70216,2509
1538755,1
1538755,15
1538755,1064
16574189,34
16574189,270
16574189,1
16574189,2516
5109112,1
5109112,1708
5109112,1140
2843366,1
2843366,30
2843366,15
7054972,1
7054972,2524
7054972,2525
7054972,2526
7054972,2527
29945627,1
29945627,393
29945627,269
29945627,315
2670982,1
2670982,804
5579309,1
5579309,412
5579309,1503
2925153,1
2925153,30
2925153,2539
2925153,406
66066,1
66066,2542
2506488,1
2506488,7
2506488,473
2506488,2546
2506488,891
3435581,1
3435581,480
3435581,2550
7348711,1
7348711,2552
7348711,2068
7348711,2554
6271417,1
6271417,160
6271417,2557
23419087,1
23419087,15
23419087,2560
585534,1
585534,1133
585534,2563
15054086,1
15054086,2565
23454952,1
23454952,269
23454952,857
3541077,1
3541077,596
3541077,180
3541077,290
2513573,1
2513573,1806
3324717,1
3324717,142
3324717,2167
3324717,2578
2420193,1232
2420193,1
2420193,118
2420193,107
2420193,2583
2129044,1
2129044,473
2129044,186
2129044,475
13578062,1
13578062,242
13578062,480
13578062,2591
5969630,1
5969630,78
5969630,313
5969630,314
1671378,1
1671378,23
1671378,1431
239732,1
239732,261
239732,247
239732,480
1770010,1
1770010,440
5287538,1
5287538,2606
9560600,1
9560600,147
2559527,1
2559527,2524
2559527,1324
2559527,2612
2414105,1
2414105,473
60160,1
60160,1553
60160,2617
20389255,1
20389255,176
20389255,236
20389255,2073
20389255,2622
34189756,1
34189756,968
34189756,2625
12523005,1
12523005,34
12523005,2628
12523005,2629
3802893,1
3802893,12
3802893,2632
5554734,1
5554734,30
5554734,130
5554734,2636
103564,1
103564,3
103564,1503
8896758,1
8896758,31
8896758,1614
197986,1
197986,300
197986,802
11552248,1
11552248,1498
11552248,1500
19976487,1
19976487,541
19976487,630
19976487,269
19976487,960
3280353,1
3280353,261
3280353,236
925423,1
925423,15
925423,220
925423,2660
4076601,1
4076601,261
4076601,290
20824634,1
20824634,34
20824634,2666
20824634,2667
4576352,1
4576352,15
4576352,1621
9749746,1
9749746,125
9749746,2103
9749746,2565
9749746,611
647116,1
647116,236
647116,690
541194,1232
541194,1
541194,125
541194,2103
867194,1
867194,1277
9481865,1
9481865,2686
9481865,2687
3320400,1
3320400,1708
3320400,1277
13370221,1
13370221,286
13370221,531
13370221,533
13370221,2695
19414734,1
19414734,104
19414734,657
19414734,793
18122336,1
18122336,261
18122336,200
20496239,1
20496239,200
20496239,480
580160,1
580160,258
580160,166
580160,23
580160,2710
4112686,1
4112686,2712
4112686,290
599161,1
599161,15
599161,31
22454839,1
22454839,34
22454839,2719
23862994,1
23862994,104
23862994,286
23862994,531
23862994,345
2056221,1
2056221,176
2056221,2727
2056221,788
2056221,2729
5439529,1
5439529,15
5439529,1291
2932392,1
2932392,1553
2932392,15
2932392,1625
20353846,1
20353846,78
20353846,314
23218874,1
23218874,23
23218874,269
23218874,364
4205980,1
4205980,142
4205980,2167
4205980,2578
4205980,144
10864853,1
10864853,34
10864853,56
10864853,147
1075656,1
1075656,23
924394,1
924394,176
1565388,1
1565388,475
344380,1
344380,2295
344380,2761
22697,1
22697,78
22697,313
3342651,1
3342651,251
15886209,1
15886209,200
15886209,2769
15886209,269
15886209,431
407255,1
407255,3
407255,51
407255,2524
407255,76
30337582,1
30337582,104
30337582,371
30337582,105
30337582,2781
2943556,1
2943556,349
15004944,1
15004944,2785
15004944,28
15004944,2787
15004944,2788
2154251,1
28673651,1
28673651,78
28673651,79
28673651,2073
9598707,1
9598707,34
9598707,1403
61993738,1
61993738,2798
61993738,2516
61993738,2800
61993738,2801
1142837,1
1142837,313
1142837,314
4164521,1
4164521,2806
4164521,926
62289,1
62289,2809
31696485,1
31696485,269
31696485,20
31696485,21
31696485,857
2430756,1
2430756,630
2390102,1
2390102,34
2390102,2819
2390102,2820
31038250,1
31038250,104
31038250,371
31038250,2824
6642146,1
6642146,200
6642146,201
3923129,1
3923129,2073
3923129,321
9031832,1
9031832,742
1096148,1
877096,1
877096,125
477550,1
477550,51
477550,84
477550,193
12721076,1
12721076,23
10431981,1
10431981,23
10431981,39
3697449,1
3697449,200
3697449,836
11881479,1
11881479,531
11881479,345
2920364,1
2920364,21
2920364,2853
5243754,1
5243754,290
5243754,2856
5243754,2857
22694884,1
22694884,393
22694884,269
22694884,364
654037,1
654037,261
654037,2864
24054773,1
24054773,393
24054773,720
24054773,269
24054773,364
17496038,1
17496038,431
730283,1
730283,142
6226290,1
6226290,1064
6226290,2876
4253328,1
4253328,34
4253328,15
4253328,2880
4253328,749
31215452,1
31215452,242
31215452,480
31215452,582
3069743,1
3069743,123
3069743,2888
3069743,1334
3069743,2890
693997,1
693997,34
693997,2893
693997,2894
40866202,1
40866202,480
1415955,1
1415955,349
1415955,2899
1415955,58
1415955,815
9109438,1
9109438,34
9109438,261
9109438,2905
51281702,1
51281702,2798
2836646,1
2836646,505
2836646,71
262367,1
262367,104
262367,2913
262367,1537
4110664,1
4110664,254
4110664,1403
7075938,1232
7075938,1
7075938,78
2231369,1
2231369,177
2231369,478
2231369,2924
41233,1
41233,2905
3762047,1
3762047,313
3762047,314
35183146,1
35183146,590
35183146,269
35183146,973
6991135,1
6991135,170
6991135,2936
6991135,2937
12438786,1
12438786,2727
12438786,1388
12438786,2941
5769669,1
5769669,15
5769669,46
5769669,1003
5769669,32
19525380,1
19525380,104
19525380,105
19525380,2950
23796404,1
23796404,2952
23796404,582
3322152,1
3322152,15
3322152,2956
1391970,1
1391970,15
1391970,1694
12576156,1
12576156,104
12576156,2962
5283444,1
5283444,30
5283444,15
3382954,1
23260057,1
23260057,2968
23260057,2969
12455737,1
12455737,51
12455737,600
12455737,491
10483180,1
10483180,200
10483180,87
10483180,1823
10483180,2978
4401396,1
4401396,186
4401396,475
1827677,1
1827677,1348
1827677,79
1827677,133
8819842,1
113511,1
113511,366
113511,1058
113511,368
19654557,1
19654557,200
19654557,788
19654557,1252
19654557,2995
6008241,1
6008241,300
10827872,1
10827872,15
10827872,1625
3802370,1
3802370,3002
3802370,37
5263187,1
2983248,1
2983248,1299
2983248,1277
1205995,1
1205995,261
1205995,802
1205995,3011
1205995,1538
369512,1
369512,170
3695230,1
3695230,15
3695230,1034
3695230,841
26574328,1
26574328,34
26574328,1031
26574328,387
26574328,3023
1991380,1
1991380,47
1991380,3026
69079963,1
69079963,348
69079963,996
69079963,201
69079963,3031
3431529,1
3450604,1
3450604,15
520585,1
520585,1277
520585,3037
520585,3038
520585,3039
60362018,1
60362018,242
60362018,3042
2857376,1
2857376,576
2857376,3045
1669885,1
1669885,24
1669885,25
161633,1
161633,630
161633,2888
161633,3052
1830698,1
1830698,16
1830698,18
1830698,1985
12912287,1
12912287,71
12912287,480
7999211,1
7999211,34
4325263,1
4325263,1945
4325263,906
10961714,1
10961714,125
10961714,3067
2927391,1
2927391,300
2927391,3070
1163173,1
1163173,200
1163173,2087
1163173,1197
1163173,582
2642589,1
2642589,505
2642589,31
2642589,3079
595872,1
595872,3081
1296235,1
1296235,180
1296235,541
1296235,1448
1296235,3086
33170109,1
33170109,269
33170109,857
19943766,1
19943766,944
19943766,3092
19943766,3093
19943766,3094
42135114,1
42135114,104
42135114,286
42135114,531
42135114,3099
1854924,1
1854924,15
1854924,32
1854924,3103
4174696,1
4174696,88
4174696,2968
8608710,1
8608710,480
355167,1
355167,2289
355167,3111
1456566,1
1456566,1003
1456566,702
1456566,3115
5374455,1
785973,1
785973,34
785973,2021
785973,3120
785973,3121
5839359,1
5839359,24
5839359,475
5839359,3125
5774970,1
5774970,236
4989182,1
4989182,34
4989182,71
4989182,3131
4989182,3132
2779251,1
2779251,254
2779251,37
2779251,24
2779251,1403
204784,1
204784,518
204784,176
204784,932
19533528,1
19533528,242
6371638,1
6371638,130
6371638,1348
6371638,451
9306202,1
9306202,1553
192078,1
192078,1274
192078,1277
192078,2853
192078,3154
39890849,1
39890849,105
39890849,118
39890849,3158
39890849,657
1942644,1
1942644,300
10168066,1
10168066,258
44009058,1
44009058,1235
17431312,1
17431312,286
17431312,3168
17431312,3169
17431312,3170
4501223,1
4501223,462
3891375,1
3891375,78
17576922,1
17576922,130
17576922,20
162551,1
162551,2010
162551,3180
2420389,1
2420389,349
2420389,76
2420389,3184
2420389,3185
2889238,1
2889238,906
16098046,1
16098046,1003
5640778,1
5640778,286
5640778,531
5640778,3193
5640778,3194
4450045,1
4450045,1553
22725537,1
22725537,393
22725537,269
22725537,364
389741,1
389741,330
389741,3203
7919173,1
7919173,34
7919173,2666
5982447,1
2938502,1
2938502,3209
2938502,34
2938502,3211
2938502,3212
7526817,1
7526817,47
7526817,1503
8660691,1
8660691,160
8660691,1291
812415,1
812415,104
56266801,1
56266801,34
2800739,1
2800739,15
2800739,155
933447,1
933447,258
933447,300
933447,23
933447,46
4299728,1
4299728,24
4216569,1
4216569,78
4216569,79
4216569,313
4216569,314
67782975,1
67782975,34
67782975,2516
197474,1
197474,286
197474,3169
197474,3244
197474,3245
12732422,1
12732422,142
2801878,1
2801878,630
2801878,262
9210514,1
9210514,968
9210514,3253
2163045,1
2163045,15
2163045,1134
2163045,3257
221611,1
221611,286
221611,1530
2513031,1
2513031,104
2513031,105
7032070,1
7032070,31
12114174,1
12114174,186
12114174,2591
929021,1
929021,596
929021,3271
32714787,1
32714787,34
32714787,3274
32714787,3275
10202768,1
10202768,462
10202768,269
10202768,788
13027214,1
13027214,531
13027214,1020
13027214,3283
13027214,3284
2206378,1
2206378,1553
30549489,1
30549489,104
30549489,531
30549489,371
30549489,1568
2779484,1
2779484,125
2779484,462
2779484,250
47045,1
47045,15
47045,309
17973970,1
17973970,130
17973970,930
17973970,849
409932,1
409932,2026
409932,3305
409932,3306
409932,1728
19820297,1
19820297,3309
19820297,1001
19039752,1
19039752,242
19039752,480
19039752,269
4138364,1
4138364,258
4138364,1317
4138364,24
4138364,364
732034,1
732034,3321
32269192,1
32269192,104
32269192,105
32269192,3325
2190161,1
2190161,130
317687,1
317687,104
317687,118
3519664,1
3519664,125
3519664,3045
3519664,331
3519664,611
22917138,1
22917138,269
22917138,364
3786825,1
3786825,462
3786825,1064
3786825,611
3786825,3343
2760995,1
2760995,30
2760995,76
2760995,31
3144610,1
3144610,46
3144610,3350
7911776,1
7911776,47
7911776,3353
5531455,1
5531455,2022
5531455,3356
5531455,3357
1265282,1
1265282,1007
1265282,2617
715650,1
715650,23
715650,507
715650,3364
43003012,1
43003012,242
43003012,480
1771679,1
1771679,125
1771679,186
1771679,643
1884889,1
15786129,1
15786129,254
15786129,505
15786129,356
21524642,1
21524642,1553
2434592,1
2434592,3380
20129762,1
20129762,269
20129762,364
20129762,1431
6593592,1
6593592,34
1342894,1
1342894,160
1342894,236
1342894,3390
1342894,3391
1074869,1
1074869,200
1074869,1277
1074869,88
1074869,203
1514910,1
1514910,28
1514910,1151
1945213,1
1945213,261
1945213,247
1945213,2041
1945213,480
197045,1
197045,531
197045,106
24641536,1
24641536,944
24641536,1903
24641536,3411
462373,1
462373,3413
462373,3203
14526260,1
14526260,176
14526260,1752
14526260,3418
4659929,1
4659929,3420
4659929,2084
4659929,3422
4659929,3423
8882097,1
8882097,600
8882097,3426
8882097,491
6340918,1
6340918,968
6340918,3253
6340918,3431
46579074,1
46579074,258
46579074,282
122407,1
122407,3436
122407,3437
5513152,1
5513152,30
5513152,220
26147044,1
26147044,104
26147044,3443
26147044,3444
26147044,3445
561245,1
561245,944
561245,55
561245,3449
18987228,1
18987228,480
462297,1
462297,1448
462297,160
462297,300
38882080,1
38882080,200
38882080,770
38882080,3459
1458535,1
1458535,106
248562,1
248562,104
248562,105
248562,2950
